iter	RMSE
1520	0.4118741218
1521	0.4117350439
1522	0.4114584003
1523	0.411421664
1524	0.4113866847
1525	0.4111761329
1526	0.4111199357
1527	0.4108807665
1528	0.4108291003
1529	0.4106727255
1530	0.4106515118
1531	0.4104714778
1532	0.4104058259
1533	0.4103503617
1534	0.4100757822
1535	0.4098250027
1536	0.4097402511
1537	0.4096223783
1538	0.4095829986
1539	0.4094970954
1540	0.4094538395
1541	0.4092494052
1542	0.4092214856
1543	0.4091851511
1544	0.4089108326
1545	0.4086634587
1546	0.4085151664
1547	0.4083408575
1548	0.4082506275
1549	0.4081122464
1550	0.4080926505
1551	0.4079720438
1552	0.4078313134
1553	0.4078108033
1554	0.4075845904
1555	0.407375006
1556	0.4073474973
1557	0.4073150814
1558	0.4070568902
1559	0.4070213198
1560	0.406968035
1561	0.4069326195
1562	0.4069138886
1563	0.4066934041
1564	0.4066555905
1565	0.406617944
1566	0.4064340791
1567	0.406243363
1568	0.4061582767
1569	0.4060566864
1570	0.4060189578
1571	0.4059838605
1572	0.4058914797
1573	0.4058564976
1574	0.4056149317
1575	0.4055775074
1576	0.4055575963
1577	0.4054181392
1578	0.4052307866
1579	0.405079725
1580	0.4049881864
1581	0.4048452257
1582	0.4046015038
1583	0.4045668072
1584	0.4045134334
1585	0.4042708307
1586	0.4042363594
1587	0.4041964044
1588	0.4041101336
1589	0.4039835225
1590	0.4037196544
1591	0.4035737992
1592	0.4034242393
1593	0.4032958406
1594	0.4031568206
1595	0.403119574
1596	0.4029758536
1597	0.4029417257
1598	0.402840035
1599	0.4027947939
1600	0.4025540952
1601	0.4025360034
1602	0.4023887751
1603	0.4023521208
1604	0.4022099033
1605	0.4020846341
1606	0.4018817551
1607	0.4016689025
1608	0.4015255065
1609	0.4014419957
1610	0.4014053309
1611	0.4013607348
1612	0.4011719038
1613	0.4010214748
1614	0.4007895707
1615	0.4006195821
1616	0.400585978
1617	0.4005498284
1618	0.4004106877
1619	0.400356719
1620	0.400161646
1621	0.3999483626
1622	0.3998698776
1623	0.3996914965
1624	0.3994775836
1625	0.3993963522
1626	0.3992032055
1627	0.3990518731
1628	0.3990134441
1629	0.3988890124
1630	0.3988638372
1631	0.3986861328
1632	0.3985505832
1633	0.3983851328
1634	0.3983489143
1635	0.3981566059
1636	0.3979691812
1637	0.3979050039
1638	0.3977414301
1639	0.3976179053
1640	0.3974852272
1641	0.3973413693
1642	0.3971755197
1643	0.3970126502
1644	0.3968792042
1645	0.3966984943
1646	0.3965110132
1647	0.3964778966
1648	0.3963285451
1649	0.3961090076
1650	0.3960760185
1651	0.3959130233
1652	0.395831784
1653	0.3956418488
1654	0.395509068
1655	0.3953768557
1656	0.395244401
1657	0.3952100794
1658	0.395177293
1659	0.3951446212
1660	0.3949729118
1661	0.3948368568
1662	0.3946801632
1663	0.3945443082
1664	0.3945091675
1665	0.3944786791
1666	0.3942389528
1667	0.3942040486
1668	0.3941795043
1669	0.3939761063
1670	0.393958463
1671	0.3939080412
1672	0.3937713755
1673	0.3937392275
1674	0.3936892249
1675	0.3936547696
1676	0.3936229198
1677	0.3935911811
1678	0.3935344987
1679	0.3933793923
1680	0.3933477764
1681	0.3933158419
1682	0.3932819285
1683	0.3931474155
1684	0.3930929982
1685	0.393037417
1686	0.3929879417
1687	0.3928269174
1688	0.392698494
1689	0.3925637561
1690	0.3925188624
1691	0.3923658156
1692	0.3923347987
1693	0.3922140772
1694	0.3919519501
1695	0.3919195553
1696	0.3917919592
1697	0.3916487504
1698	0.3915821486
1699	0.3915262761
1700	0.3913968602
1701	0.3912004014
1702	0.3910678897
1703	0.3909909483
1704	0.3909607855
1705	0.3908794761
1706	0.390753317
1707	0.3905759244
1708	0.3903839767
1709	0.3903509432
1710	0.3902171161
1711	0.3901836619
1712	0.3901087382
1713	0.3900374259
1714	0.3899068856
1715	0.3897052757
1716	0.3895088585
1717	0.389479021
1718	0.3894051298
1719	0.38915345
1720	0.3890107449
1721	0.3889779203
1722	0.3889452425
1723	0.3887341271
1724	0.3887024657
1725	0.3884967127
1726	0.3883134559
1727	0.3881896341
1728	0.3880562078
1729	0.388026004
1730	0.3879849584
1731	0.3877296509
1732	0.387563193
1733	0.3874937712
1734	0.3873450854
1735	0.3872982394
1736	0.3872673281
1737	0.387134494
1738	0.3868869206
1739	0.3868588233
1740	0.3868261982
1741	0.3866396756
1742	0.3865671064
1743	0.3864988157
1744	0.3863312629
1745	0.3863014473
1746	0.3861752774
1747	0.3860490385
1748	0.386016692
1749	0.3859844754
1750	0.3859549687
1751	0.3858745401
1752	0.3858451528
1753	0.3856535399
1754	0.3856027145
1755	0.3855571644
1756	0.3855174497
1757	0.3854883618
1758	0.3852618292
1759	0.3851398869
1760	0.3851083477
1761	0.3849786489
1762	0.3848664019
1763	0.3848324293
1764	0.3848044164
1765	0.3846402372
1766	0.3845956827
1767	0.3844142871
1768	0.3843831398
1769	0.3841588527
1770	0.3839560036
1771	0.3838466055
1772	0.3837797983
1773	0.3835700783
1774	0.3834259702
1775	0.3832546688
1776	0.3831313411
1777	0.3830914443
1778	0.3830473034
1779	0.3828469836
1780	0.3826612608
1781	0.3825385715
1782	0.3824242727
1783	0.3823957519
1784	0.382367331
1785	0.382332015
1786	0.3821444256
1787	0.3820596673
1788	0.3819383476
1789	0.3817414812
1790	0.3816129891
1791	0.3815692788
1792	0.3814933289
1793	0.3814651085
1794	0.3813240174
1795	0.3812112269
1796	0.3811732658
1797	0.3809732641
1798	0.3808646806
1799	0.3807281737
1800	0.3806904328
1801	0.3804411457
1802	0.3804035723
1803	0.3803754491
1804	0.3803487391
1805	0.3801934992
1806	0.3800177555
1807	0.3799874889
1808	0.3799712969
1809	0.37986458
1810	0.3796590686
1811	0.379536755
1812	0.3794184491
1813	0.3793882836
1814	0.3793256703
1815	0.3790976374
1816	0.3789742599
1817	0.3787043855
1818	0.378633005
1819	0.3786053209
1820	0.378521717
1821	0.3784325352
1822	0.3783369665
1823	0.3781253007
1824	0.3780623211
1825	0.3780347102
1826	0.3779958482
1827	0.3779536255
1828	0.3777709969
1829	0.3777441088
1830	0.3777167631
1831	0.3776857973
1832	0.377521371
1833	0.3774505352
1834	0.3773420927
1835	0.3772798725
1836	0.3771525159
1837	0.3769321317
1838	0.3767396138
1839	0.3766068073
1840	0.3764709717
1841	0.3763211193
1842	0.3761875515
1843	0.3759864642
1844	0.3759568853
1845	0.3758879336
1846	0.3758726964
1847	0.3758310118
1848	0.3757228988
1849	0.3756594337
1850	0.3756437468
1851	0.3755356975
1852	0.3754663211
1853	0.3754033486
1854	0.3753097261
1855	0.3751604349
1856	0.3751377246
1857	0.3749681263
1858	0.3748187167
1859	0.3747663504
1860	0.3746874443
1861	0.3746276618
1862	0.3744335379
1863	0.3744042911
1864	0.3743774935
1865	0.3742468883
1866	0.3741847839
1867	0.3741569474
1868	0.3740275757
1869	0.3738530455
1870	0.3736705881
1871	0.3735621387
1872	0.3733311602
1873	0.3733044375
1874	0.3731855133
1875	0.3729940743
1876	0.3727676564
1877	0.372745657
1878	0.3727180341
1879	0.3726861326
1880	0.3724961295
1881	0.3723101323
1882	0.3721895086
1883	0.3721764013
1884	0.3720525386
1885	0.3720236586
1886	0.371915695
1887	0.3717983325
1888	0.3717853016
1889	0.3717522224
1890	0.3717254648
1891	0.3717104793
1892	0.3716357719
1893	0.3716006876
1894	0.3715736054
1895	0.3713772784
1896	0.3713374725
1897	0.3712926229
1898	0.3711042474
1899	0.3710656951
1900	0.3710373649
1901	0.3710050363
1902	0.3709593631
1903	0.3709150674
1904	0.3708143038
1905	0.3706882795
1906	0.3705815234
1907	0.3705558224
1908	0.3704059705
1909	0.3702317954
1910	0.3701311705
1911	0.3699870981
1912	0.3698254622
1913	0.3697933639
1914	0.3696000211
1915	0.3694460678
1916	0.3694200396
1917	0.3693292097
1918	0.3692244925
1919	0.3689913507
1920	0.3689476166
1921	0.3689188444
1922	0.368764248
1923	0.3687501373
1924	0.3686428042
1925	0.368411988
1926	0.3683056188
1927	0.3680768465
1928	0.3678702235
1929	0.3678448735
1930	0.3677470848
1931	0.3675138523
1932	0.3674885721
1933	0.3674633812
1934	0.3672797487
1935	0.3670635901
1936	0.3670519655
1937	0.3669070142
1938	0.3668810988
1939	0.3668561261
1940	0.3667973668
1941	0.366770595
1942	0.3666739634
1943	0.3664967962
1944	0.3663207474
1945	0.3663007976
1946	0.3662658251
1947	0.3662230489
1948	0.3662026006
1949	0.3660280328
1950	0.3660046352
1951	0.3658646394
1952	0.3656955544
1953	0.3656831793
1954	0.3655816803
1955	0.3655562247
1956	0.365500255
1957	0.3654738905
1958	0.3653729119
1959	0.3652094026
1960	0.3651886745
1961	0.3651625141
1962	0.3651297679
1963	0.3651037587
1964	0.3650397631
1965	0.364852836
1966	0.364641537
1967	0.3645187055
1968	0.3644232064
1969	0.3643928202
1970	0.3643663316
1971	0.364253597
1972	0.3640677573
1973	0.3640419587
1974	0.3638691431
1975	0.3638366419
1976	0.363804305
1977	0.3636209127
1978	0.3634844668
1979	0.3633859276
1980	0.3631838102
1981	0.3629966915
1982	0.362878396
1983	0.3627773635
1984	0.3626872471
1985	0.3625041721
1986	0.3624218397
1987	0.3622495137
1988	0.3620709385
1989	0.3620463273
1990	0.3618760508
1991	0.3618502647
1992	0.3616810551
1993	0.3615607716
1994	0.3615370068
1995	0.3614186517
1996	0.3614052191
1997	0.3611744007
1998	0.3611001221
1999	0.3610368353
2000	0.360917369
2001	0.3607548426
2002	0.3607405766
2003	0.3605741657
2004	0.3605482348
2005	0.3603547106
2006	0.3601845324
2007	0.3601314904
2008	0.3601047565
2009	0.3599229122
2010	0.3597931884
2011	0.3596574348
2012	0.3594538635
2013	0.3594297644
2014	0.3593302222
2015	0.3590997744
2016	0.3590864973
2017	0.3590258515
2018	0.3588214644
2019	0.3587419769
2020	0.3585571413
2021	0.3583798183
2022	0.3583040748
2023	0.3582614839
2024	0.3581824173
2025	0.3579960914
2026	0.3578234843
2027	0.3577216887
2028	0.3575340803
2029	0.3574973562
2030	0.357394587
2031	0.3572341802
2032	0.3570680093
2033	0.3569392861
2034	0.3568171039
2035	0.356620181
2036	0.3564756037
2037	0.356462932
2038	0.3564378481
2039	0.3563039648
2040	0.3561294721
2041	0.3561111091
2042	0.3559277293
2043	0.3558118714
2044	0.3557406268
2045	0.3557165742
2046	0.3556809154
2047	0.3555393098
2048	0.3554164167
2049	0.3553100513
2050	0.3552789325
2051	0.3551697504
2052	0.355070185
2053	0.3550571862
2054	0.3549358497
2055	0.3549120677
2056	0.3547496611
2057	0.3546244729
2058	0.3544466189
2059	0.3543924563
2060	0.3543795686
2061	0.3541972282
2062	0.3541857341
2063	0.3541483815
2064	0.3540095389
2065	0.3539425972
2066	0.353730118
2067	0.3537038149
2068	0.3536909927
2069	0.3535442924
2070	0.3535088871
2071	0.3534521703
2072	0.3533837054
2073	0.3532832424
2074	0.353109733
2075	0.3530260172
2076	0.3528259424
2077	0.3527408044
2078	0.3527162957
2079	0.3526049013
2080	0.3525815716
2081	0.3524278168
2082	0.3522147681
2083	0.3521866418
2084	0.3520655585
2085	0.3519893744
2086	0.3518955995
2087	0.351681438
2088	0.351657196
2089	0.3514562122
2090	0.351349107
2091	0.3512019384
2092	0.3509949291
2093	0.3509342847
2094	0.3508303904
2095	0.3506859911
2096	0.3505701055
2097	0.3505586988
2098	0.3504224744
2099	0.3503947272
2100	0.3502558961
2101	0.3501608095
2102	0.3500683707
2103	0.3500458131
2104	0.3498499123
2105	0.3498223209
2106	0.3497985685
2107	0.3496856676
2108	0.3495792906
2109	0.3494247698
2110	0.3493258092
2111	0.349303441
2112	0.3491319413
2113	0.3490049653
2114	0.3487911208
2115	0.3487787509
2116	0.3486333775
2117	0.3484759793
2118	0.3484537059
2119	0.3482744725
2120	0.3481349314
2121	0.3481109624
2122	0.3480838967
2123	0.3479504894
2124	0.3479380763
2125	0.3478370929
2126	0.3478145559
2127	0.3477909074
2128	0.3475552705
2129	0.3473964269
2130	0.3473740644
2131	0.3472511922
2132	0.3472390469
2133	0.3471182751
2134	0.3470800831
2135	0.3468620593
2136	0.3467337896
2137	0.3465811006
2138	0.3464222677
2139	0.3463659077
2140	0.3463053429
2141	0.3461940027
2142	0.3461026563
2143	0.345929544
2144	0.3457677296
2145	0.3456535197
2146	0.3456268298
2147	0.3454682962
2148	0.3453741562
2149	0.3453346647
2150	0.3451802575
2151	0.3450919841
2152	0.3449930111
2153	0.3448771511
2154	0.3447715319
2155	0.3447132445
2156	0.3446706901
2157	0.3446476742
2158	0.3445781249
2159	0.344475397
2160	0.3444096552
2161	0.344307413
2162	0.3442056112
2163	0.34410852
2164	0.3440119588
2165	0.3438642412
2166	0.3436536569
2167	0.343642383
2168	0.3435728183
2169	0.3433777435
2170	0.3432909759
2171	0.3432612938
2172	0.343047667
2173	0.3428667233
2174	0.3428335331
2175	0.3428053101
2176	0.3426452417
2177	0.3425215918
2178	0.3423627272
2179	0.3421646733
2180	0.3421431883
2181	0.3421204303
2182	0.3420304733
2183	0.341942769
2184	0.3419188357
2185	0.3418932752
2186	0.3418705375
2187	0.3416873889
2188	0.3415521262
2189	0.3414372569
2190	0.3414160655
2191	0.3413564627
2192	0.3412364898
2193	0.3411683292
2194	0.3410116909
2195	0.3408579753
2196	0.340846548
2197	0.3407828891
2198	0.3407540285
2199	0.3407217028
2200	0.3405855931
2201	0.3404515314
2202	0.3404126078
2203	0.3403912881
2204	0.3402058971
2205	0.3400542259
2206	0.3399975623
2207	0.3399175791
2208	0.3398954175
2209	0.3398763743
2210	0.3398555432
2211	0.3397405082
2212	0.3396131833
2213	0.3396012617
2214	0.3394369507
2215	0.339411842
2216	0.339390087
2217	0.3393627504
2218	0.3392999039
2219	0.3392445585
2220	0.3392196992
2221	0.3391949971
2222	0.3390408442
2223	0.3389391084
2224	0.3388505192
2225	0.33876388
2226	0.3386637286
2227	0.3384892365
2228	0.3383793859
2229	0.3383524089
2230	0.3382534633
2231	0.3382329094
2232	0.3381959205
2233	0.3380469542
2234	0.3378993021
2235	0.3378304229
2236	0.3377057001
2237	0.3376058031
2238	0.3374059623
2239	0.3372304992
2240	0.3370814878
2241	0.3369442545
2242	0.3368046415
2243	0.3366431964
2244	0.3364913023
2245	0.336414937
2246	0.3362173765
2247	0.3360529839
2248	0.3359457143
2249	0.335833787
2250	0.3357835896
2251	0.335673103
2252	0.3355730978
2253	0.3354204231
2254	0.3354026254
2255	0.3352236701
2256	0.3351176171
2257	0.3350963286
2258	0.3350671586
2259	0.3350467571
2260	0.3350036613
2261	0.3349825371
2262	0.3348056573
2263	0.3346957622
2264	0.3345114916
2265	0.3344835764
2266	0.3344634991
2267	0.3343321972
2268	0.3342976013
2269	0.3341478722
2270	0.334047284
2271	0.3339436749
2272	0.3338372302
2273	0.3338163536
2274	0.3337955506
2275	0.3336884461
2276	0.3336759022
2277	0.3336561399
2278	0.3335139267
2279	0.333353496
2280	0.3333230112
2281	0.3332890664
2282	0.3331965883
2283	0.333145487
2284	0.3329670623
2285	0.3328109869
2286	0.3327497138
2287	0.3326719225
2288	0.3326480963
2289	0.3325861827
2290	0.3324902675
2291	0.3324047517
2292	0.3323780016
2293	0.3322243694
2294	0.3321331649
2295	0.33206983
2296	0.332049108
2297	0.3319685212
2298	0.3318735587
2299	0.3318541369
2300	0.3318340004
2301	0.3317738087
2302	0.3316429538
2303	0.3314650118
2304	0.3312738841
2305	0.3310845464
2306	0.3310652529
2307	0.3308796396
2308	0.3307420962
2309	0.3307100062
2310	0.3306870632
2311	0.3306671731
2312	0.3306252841
2313	0.3305414169
2314	0.3304459633
2315	0.3303122621
2316	0.3302929818
2317	0.3302032654
2318	0.3299808745
2319	0.329859457
2320	0.3297531466
2321	0.3297433297
2322	0.3295448211
2323	0.3294501433
2324	0.3294139605
2325	0.3292875605
2326	0.3292047482
2327	0.3291850331
2328	0.3291436259
2329	0.3290232554
2330	0.328988198
2331	0.3289702635
2332	0.3288629943
2333	0.3287693493
2334	0.3286336087
2335	0.328497984
2336	0.3283605934
2337	0.3282445869
2338	0.3281697548
2339	0.3281590396
2340	0.3281419871
2341	0.3280417338
2342	0.3280023563
2343	0.3279737863
2344	0.3278523065
2345	0.327751961
2346	0.3277298981
2347	0.3275443293
2348	0.3274408837
2349	0.3274221257
2350	0.3272559995
2351	0.3272241036
2352	0.3271394216
2353	0.3271018893
2354	0.3270824985
2355	0.3269988321
2356	0.3268626571
2357	0.3267307221
2358	0.3267149341
2359	0.3266195763
2360	0.3266002734
2361	0.3264659076
2362	0.3263329346
2363	0.3262058017
2364	0.3261873492
2365	0.3260578972
2366	0.3260469246
2367	0.3259082302
2368	0.3258864674
2369	0.3257703238
2370	0.325653585
2371	0.325556342
2372	0.3254648142
2373	0.3253371868
2374	0.3252971522
2375	0.3251189164
2376	0.3251034693
2377	0.3249610438
2378	0.3248220452
2379	0.3246651878
2380	0.3246404292
2381	0.3245590308
2382	0.3244311207
2383	0.3243020557
2384	0.3242838054
2385	0.3242656267
2386	0.3242466946
2387	0.3241216591
2388	0.324027102
2389	0.3238486784
2390	0.3237683634
2391	0.3237095403
2392	0.3236907434
2393	0.3236111887
2394	0.3235930645
2395	0.3235288614
2396	0.3233259641
2397	0.3232282304
2398	0.3230443667
2399	0.3229640564
2400	0.3227693848
2401	0.3226533433
2402	0.3226095298
2403	0.3224756046
2404	0.3223395335
2405	0.3222050249
2406	0.3220644923
2407	0.3219768534
2408	0.3219004036
2409	0.3217409968
2410	0.3215912158
2411	0.3215731502
2412	0.3214462303
2413	0.321326212
2414	0.3211495381
2415	0.3211103275
2416	0.3210203241
2417	0.321002462
2418	0.3208351327
2419	0.3207147828
2420	0.320607151
2421	0.3205444284
2422	0.3205228958
2423	0.3205121656
2424	0.3204263503
2425	0.3204070786
2426	0.3203972187
2427	0.3202426743
2428	0.3201589705
2429	0.3200919213
2430	0.3199349077
2431	0.3198954231
2432	0.3197656049
2433	0.3195934081
2434	0.3195721597
2435	0.3195553857
2436	0.3194307875
2437	0.3193388127
2438	0.3192816607
2439	0.3192512422
2440	0.3191276414
2441	0.3191064871
2442	0.3189730761
2443	0.3188965224
2444	0.3187914805
2445	0.318714503
2446	0.318668355
2447	0.3185482549
2448	0.3185272773
2449	0.3183926304
2450	0.318318312
2451	0.318297314
2452	0.3181560574
2453	0.317986838
2454	0.3179549776
2455	0.3178276787
2456	0.3178094894
2457	0.317724451
2458	0.3176355989
2459	0.3174965547
2460	0.3173216702
2461	0.3171958173
2462	0.3171376878
2463	0.3171212592
2464	0.317103978
2465	0.3169828073
2466	0.3168969882
2467	0.3167777773
2468	0.316644737
2469	0.3164499646
2470	0.3163798857
2471	0.3163618082
2472	0.3162386138
2473	0.3162206001
2474	0.3161580798
2475	0.3161180654
2476	0.3160869722
2477	0.3159891461
2478	0.3159592507
2479	0.3159413194
2480	0.3158691851
2481	0.3157416516
2482	0.3156442545
2483	0.3154439801
2484	0.3153168564
2485	0.3152246641
2486	0.3152088057
2487	0.3151055767
2488	0.3150019367
2489	0.3149402624
2490	0.3149107511
2491	0.3148056514
2492	0.3146706798
2493	0.3146014926
2494	0.3145051401
2495	0.3144186444
2496	0.314336853
2497	0.3143187833
2498	0.3143009102
2499	0.314149806
2500	0.3140619083
2501	0.3140317392
2502	0.3139066286
2503	0.3138166586
2504	0.3137619302
2505	0.3136718717
2506	0.3135705434
2507	0.3134690374
2508	0.3133798053
2509	0.3132580006
2510	0.3132422684
2511	0.3131688086
2512	0.3130451977
2513	0.3129221854
2514	0.3128637396
2515	0.3128462959
2516	0.3127827904
2517	0.3126920076
2518	0.3125879443
2519	0.3124672689
2520	0.312378688
2521	0.3123630868
2522	0.3123084772
2523	0.3122090457
2524	0.3121657786
2525	0.312008131
2526	0.3118999754
2527	0.3117768294
2528	0.3117578727
2529	0.3115648556
2530	0.3114740018
2531	0.3113690641
2532	0.3113522666
2533	0.3112619609
2534	0.3112452437
2535	0.3111910325
2536	0.3110859048
2537	0.3109671135
2538	0.3109504679
2539	0.3108662711
2540	0.3107667896
2541	0.3107238517
2542	0.3106260158
2543	0.3105219519
2544	0.3104488734
2545	0.3103255761
2546	0.3103081511
2547	0.3101635899
2548	0.3100332691
2549	0.3099966293
2550	0.3099800838
2551	0.3099600129
2552	0.3098855102
2553	0.3097975189
2554	0.3097743262
2555	0.3096962285
2556	0.3096006277
2557	0.3095196718
2558	0.3094309249
2559	0.3093272389
2560	0.3092848986
2561	0.3092171698
2562	0.3091591236
2563	0.3090468839
2564	0.3089264125
2565	0.3089100816
2566	0.308863483
2567	0.3088468056
2568	0.3087159482
2569	0.3086352386
2570	0.3086182141
2571	0.3084974382
2572	0.3083628208
2573	0.3083524869
2574	0.3082134836
2575	0.3081621872
2576	0.3081086819
2577	0.308061796
2578	0.3080448454
2579	0.3079290118
2580	0.3078499233
2581	0.3077740369
2582	0.3077577642
2583	0.3075881227
2584	0.3075186141
2585	0.3073826205
2586	0.307365777
2587	0.307355884
2588	0.3073029591
2589	0.3072834897
2590	0.3072613309
2591	0.3072415333
2592	0.3072220602
2593	0.3072055073
2594	0.3071408814
2595	0.3070208859
2596	0.3069343686
2597	0.3068938723
2598	0.3068001374
2599	0.3067865561
2600	0.3066956168
2601	0.3066578916
2602	0.3066387185
2603	0.3065304509
2604	0.3064076332
2605	0.306364161
2606	0.306238512
2607	0.3061236777
2608	0.3060699087
2609	0.3059859934
2610	0.3058961691
2611	0.3057571278
2612	0.3056709964
2613	0.305598996
2614	0.305583308
2615	0.3054601007
2616	0.3054086353
2617	0.3053951924
2618	0.305371573
2619	0.3053559909
2620	0.3052883399
2621	0.3051932327
2622	0.3051769714
2623	0.3051545919
2624	0.3050700323
2625	0.3049280162
2626	0.3048496238
2627	0.3047671218
2628	0.3047003972
2629	0.304577938
2630	0.3044887428
2631	0.3044620585
2632	0.3042859214
2633	0.3041641948
2634	0.304085444
2635	0.3039481048
2636	0.3038661726
2637	0.3038511987
2638	0.303789135
2639	0.3036957067
2640	0.3036019859
2641	0.3035858358
2642	0.3035354612
2643	0.3034035918
2644	0.3033223821
2645	0.3032128174
2646	0.303106734
2647	0.3030555337
2648	0.3029684261
2649	0.3028984242
2650	0.3028823567
2651	0.3027977887
2652	0.3026786384
2653	0.3025500879
2654	0.3025211777
2655	0.3025019088
2656	0.3024307061
2657	0.3023215542
2658	0.3022174606
2659	0.302109228
2660	0.3019753312
2661	0.301899482
2662	0.3018851404
2663	0.3018354556
2664	0.3017558823
2665	0.3016704127
2666	0.3016547406
2667	0.3016461803
2668	0.301527963
2669	0.3013795149
2670	0.3012710379
2671	0.3011712889
2672	0.301061053
2673	0.3010004395
2674	0.3008753841
2675	0.3007280372
2676	0.3007137799
2677	0.3006103848
2678	0.3005336966
2679	0.3004695321
2680	0.3004506129
2681	0.3003854275
2682	0.3003694374
2683	0.3003197534
2684	0.3002275102
2685	0.3002130423
2686	0.3001317823
2687	0.3000232754
2688	0.2999402339
2689	0.2998402443
2690	0.2997795175
2691	0.2997066012
2692	0.2996262936
2693	0.2995214021
2694	0.2994184316
2695	0.2993156422
2696	0.2993012112
2697	0.299124403
2698	0.2990043638
2699	0.2989173342
2700	0.2987720617
2701	0.2987626374
2702	0.2986870175
2703	0.2986079493
2704	0.2985340517
2705	0.2983887659
2706	0.2983143216
2707	0.2982414521
2708	0.2982255723
2709	0.2981319686
2710	0.2981133367
2711	0.2980343939
2712	0.2980185893
2713	0.2979481858
2714	0.2978611703
2715	0.2978075162
2716	0.2976946868
2717	0.2976054753
2718	0.297581585
2719	0.2974080261
2720	0.2973060114
2721	0.2972950014
2722	0.2972222759
2723	0.2972065487
2724	0.297111888
2725	0.2970962161
2726	0.2970122384
2727	0.2969175701
2728	0.2968091985
2729	0.2968018537
2730	0.296721269
2731	0.2966566618
2732	0.296580508
2733	0.2965453082
2734	0.2964703414
2735	0.296355863
2736	0.2962779153
2737	0.2961777478
2738	0.296097864
2739	0.296059837
2740	0.2959537919
2741	0.2959381974
2742	0.2958573554
2743	0.2958418461
2744	0.2957713031
2745	0.2956777478
2746	0.2955975745
2747	0.2955264912
2748	0.2955163093
2749	0.2954536135
2750	0.295307899
2751	0.2952294639
2752	0.2950588604
2753	0.2949809769
2754	0.2949082584
2755	0.2948805593
2756	0.2948275389
2757	0.2946973751
2758	0.2945909634
2759	0.2945028856
2760	0.2943493038
2761	0.2942762701
2762	0.2941917024
2763	0.2940469698
2764	0.2940319523
2765	0.2939573772
2766	0.2938834184
2767	0.2938570811
2768	0.293778927
2769	0.2937614198
2770	0.2937460728
2771	0.2936575749
2772	0.2936401616
2773	0.2935560507
2774	0.2934341151
2775	0.2934233718
2776	0.2933310918
2777	0.2932569979
2778	0.2931920553
2779	0.2931232435
2780	0.2931083434
2781	0.2930313697
2782	0.2929968083
2783	0.2928806609
2784	0.2927769745
2785	0.2927012808
2786	0.2925632993
2787	0.2924863255
2788	0.2923721097
2789	0.292296292
2790	0.2922855878
2791	0.2922727285
2792	0.2921682037
2793	0.2920929465
2794	0.2919805404
2795	0.2919334173
2796	0.2919182778
2797	0.2917685971
2798	0.2916810791
2799	0.2915979497
2800	0.2915148122
2801	0.2914324589
2802	0.2913477993
2803	0.2912603443
2804	0.2912352147
2805	0.2911749371
2806	0.2911614717
2807	0.2910486693
2808	0.2909508199
2809	0.2908851577
2810	0.2907445791
2811	0.2906280806
2812	0.2906109401
2813	0.2905314586
2814	0.2905234151
2815	0.2904303818
2816	0.2902821948
2817	0.2902170461
2818	0.2902022537
2819	0.2900973974
2820	0.2900286919
2821	0.2899519504
2822	0.2899025185
2823	0.2898875676
2824	0.2898291505
2825	0.2897731347
2826	0.2896145761
2827	0.2895511152
2828	0.289540584
2829	0.2894524652
2830	0.2893628443
2831	0.2892890801
2832	0.2892501732
2833	0.2891513898
2834	0.2890157227
2835	0.2889889616
2836	0.2888714777
2837	0.2888170228
2838	0.2886965723
2839	0.2886648572
2840	0.2885682213
2841	0.2884555963
2842	0.2883696207
2843	0.2882986036
2844	0.2881881318
2845	0.2881069472
2846	0.2880042453
2847	0.2879095202
2848	0.2878829539
2849	0.2878724169
2850	0.2878626749
2851	0.2878478681
2852	0.2877389455
2853	0.287719223
2854	0.2876295029
2855	0.2875784683
2856	0.2874762987
2857	0.2874345412
2858	0.2873732947
2859	0.2872999859
2860	0.2871808165
2861	0.2870743399
2862	0.2869521373
2863	0.2869277425
2864	0.2868472067
2865	0.2868255821
2866	0.2867821776
2867	0.2867345411
2868	0.2866622783
2869	0.2865732454
2870	0.286511751
2871	0.2864430891
2872	0.2863209118
2873	0.28630652
2874	0.2862622123
2875	0.2861671311
2876	0.2861068793
2877	0.2860812217
2878	0.2860733367
2879	0.2859708585
2880	0.2859453407
2881	0.2858809935
2882	0.2858307917
2883	0.2857246681
2884	0.2856151535
2885	0.2855438491
2886	0.2854805219
2887	0.285470854
2888	0.2854155955
2889	0.2854025995
2890	0.2853466913
2891	0.2852351582
2892	0.2851631199
2893	0.2850892144
2894	0.2850590601
2895	0.2850092424
2896	0.2849125931
2897	0.2848156799
2898	0.2847081252
2899	0.2846483139
2900	0.2846395454
2901	0.2845522384
2902	0.28453576
2903	0.2845213114
2904	0.2843925607
2905	0.284337848
2906	0.2842294324
2907	0.2841175089
2908	0.2840268369
2909	0.284012842
2910	0.2839980066
2911	0.2839146478
2912	0.2838320187
2913	0.2837574886
2914	0.2837411236
2915	0.283695041
2916	0.2836056809
2917	0.283591383
2918	0.2835228945
2919	0.2834656988
2920	0.2833813785
2921	0.283356505
2922	0.2833103242
2923	0.2831983089
2924	0.2831285649
2925	0.2831183442
2926	0.2831081665
2927	0.2830949048
2928	0.2830133283
2929	0.2829062486
2930	0.2828770187
2931	0.2828654504
